거래소코드,회사명,회계년도,OCF,총자본증가율,비유동자산증가율,유동자산증가율,매출액증가율,매출액총이익률,유동자산 대 비유동자산비율,당좌자산구성비율,비유동자산구성비율,자기자본구성비율,타인자본구성비율,비유동비율,비유동장기적합률,유동비율,당좌비율,현금비율,매출채권비율,재고자산 대 순운전자본비율,부채비율,유동부채비율,단기차입금 대 총차입금비율,비유동부채비율,비유동부채 대 순운전자본비율,순운전자본비율,차입금의존도,차입금비율,이자보상배율(이자비용),CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,총자본회전률,자기자본회전률,매입채무회전기간,유동자산회전률,당좌자산회전률,재고자산회전기간,매출채권회전률,매출채권회전기간,비유동자산회전률,유형자산회전율,순운전자본회전률,1회전기간,종업원수,target,매출액영업이익률,총자본영업이익률,자기자본영업이익률,매출원가 대 매출액 비율,영업비용 대 영업수익 비율,감가상각비 대 총비용비율
032190,(주)다우데이타,2012,66298.0,15.79584829823145,3.6824790406452297,17.81018279359436,2.0025084311156944,34.33263711053329,683.2990602028473,86.33124319795267,12.766516019322616,22.71197292980673,77.28802707019327,56.21051090003766,47.672947698158566,119.13785280608975,117.90563067460045,6.617970095838954,32.653470125635806,6.43866448328626,340.29640361521405,322.38779167887077,91.41152998443587,17.90861193634322,29.026196326212855,14.012856005570526,17.058391338203386,75.10748357671869,13.716436126932466,1.6983300787429008,7.6947807385587454,7.246181977556924,18.114447236703228,41.440273207584774,1938.5503428104887,11.231726472055934,11.33329898013105,29.125016257950005,27.4676092558107,1328.8378926636478,72.2278008554255,290.90964010568854,69.09993217922207,-580.5874338888909,73.0,1,11.05485951491742,2.0025266939213826,8.817053014770494,65.66725359232383,210.56700776113502,2.868479279919509
025440,(주)대성엘텍,2012,6671.0,4.981530343007916,4.352461013645224,5.699680066768675,4.46806586918151,6.555057591938257,88.7160328069817,29.62702322308234,52.99007818360387,20.3176837237358,79.6823162762642,260.807673276748,162.22448448116668,69.81578463800074,43.999219037118706,3.3601163087440358,20.818801184740664,-85.53002054638156,392.1820880752103,331.4124766870932,86.60156017388198,60.76961138811707,-60.74880146107602,-20.324643688471976,51.946083473177076,255.6693183115746,0.6160586552217453,6.47431044857237,9.931221342225928,2.51026344407693,205.51151874163835,504.70809435180615,57.94834599565757,224.63610082669777,373.10673068823183,64.6577785805403,556.0998577048632,65.63569383139729,198.04525062227057,243.03939859525897,-444.4186163185444,72.34512641628001,471.0,1,1.296336016316148,2.6641198351261686,13.112320633349828,93.44494240806173,405.66037735849056,3.332428827934206
073570,(주)더블유아이,2012,-861.0,-8.243855744057575,-9.052488070892979,-7.649257460374567,-58.00715146184293,-21.13747097126725,138.5219607255284,50.86916627911361,41.92486079513317,45.665480963813025,54.334519036186975,91.80864826181498,89.0083791428724,109.78733515504338,96.16490436022336,12.887291192699756,6.269560954763131,139.18426802621994,118.98378794968485,115.83771434862788,100.0,3.1460736010569486,27.749453750910412,5.177289810078055,51.28520971857363,112.30629489967245,-4.735222276502198,-1.9917645970204498,-2.1101906769276013,-3.9205864942397888,27.60341381867545,26.169282284107293,39.70606985109967,22.820179768275576,27.796271216474487,286.3357770593325,166.5478537843167,219.15623150129778,31.359417392546053,431.79315768777036,137.23909511311086,465.78593870953057,60.0,1,-44.13733436546605,-12.183411053432044,-26.679695026286094,121.13747097126723,-52.10976993706799,1.8527724604139126
075970,(주)동국알앤에스,2014,12973.0,-3.7885378717851124,0.4706624310940858,-9.717909113080237,-6.120240002727304,16.060680338807636,64.547177049066,19.55932011811747,60.773273803636776,54.65052206225186,45.34947793774814,111.20346432264736,76.69477925968191,188.96072959912885,94.21833526168923,1.6488407250943102,17.413849131780097,106.49912018973299,82.98086866597725,37.98603929679421,25.41554198039494,44.994829369183044,133.14972075587178,18.46786385407689,19.890642440340788,36.39607032057911,1.5834578973592426,20.20905380565162,46.07543685182554,11.777469110584562,77.81553329471438,71.29653002970932,91.10834218481902,94.11960729025147,178.0563503224868,182.8131383282948,201.81568340051302,180.8580947971421,64.17148749497527,81.79266508750956,187.5229826353422,272.5628909406178,93.0,1,2.885130411889134,2.2450796162595195,4.108066184074457,83.93841181650643,456.6708621774701,4.0390609865628795
075970,(주)동국알앤에스,2013,5894.0,-5.730688400225537,-10.433272662608005,1.7048649006184475,-9.693905038983429,15.31125353697201,71.83149584228721,23.22875319449731,58.19694415746832,52.428497634712635,47.57150236528737,111.0025020418217,72.42706456551713,212.76853357318294,118.22741896426471,1.9282529498124084,20.342830732423465,83.83643168292532,90.73596328610135,37.47488235217859,21.61380046638384,53.261080933922756,126.0322719185226,22.156217715186777,24.191860148985917,46.142577491994764,2.003529411764706,8.421082710634224,16.559435844126654,5.023352538097024,79.74824642488173,75.23066368305304,86.4717638836805,96.19032784331729,174.3754365627833,170.13755838134523,199.40517666253123,183.04439539085672,64.74489852225447,86.90100579182035,304.07131935625983,266.7101898885214,80.0,0,4.3543108444414145,3.4724865423304876,6.6232806564942885,84.68959874544029,251.6343707183402,3.083119393770869
075970,(주)동국알앤에스,2012,30057.0,-18.241108893463878,-13.449159370954161,-24.82098458478369,-15.660843995248388,17.367444795923863,63.258645578359385,21.21520836536983,61.252498846686144,50.506176636424215,49.493823363575785,121.27724354908278,94.10456062291435,110.99201615123428,60.77085436358631,2.049054282638782,18.524142703367676,456.8876273167474,97.9955852130008,69.12059472762793,78.57981896492157,28.874990485372848,380.04675237936215,3.8373314880311646,27.818570915987493,55.07954228300307,2.765741569680692,38.91075266033192,69.2286431582099,23.133759726615715,83.2481162540366,81.49878937662305,80.34792614314192,92.2030458293711,184.13690476190476,197.6433689687286,209.4313162900158,174.28148113940907,63.05574833415029,87.04218558441471,-1913.2233838904433,291.57692396499573,79.0,0,7.133236355799795,5.938284894151417,11.757541927790323,82.63255520407613,143.4721622788088,3.0333643888251833
099410,(주)동방선기,2016,68.0,-44.319335486848175,-52.73642695309222,-13.463312626852819,-35.23828532144679,14.005410403040782,49.960940274128255,23.96107125097677,66.6856100968483,88.44687551798441,11.553124482015582,75.39623045620047,74.02481337398802,336.0401241939336,241.67661810365416,2.3418815562027895,20.61281996637541,39.977739552767375,13.062218890554721,11.209573784536303,0.0,1.8526451060184195,7.00192249317009,23.402240060618976,0.0,0.0,2.6387665198237884,1.3937282229965158,1492300.0,0.23285278909701057,69.1506239492316,40.61330922745289,121.86247988220387,96.28738171387121,129.52630178302138,97.27750573571208,165.12864009047215,221.0397904324898,33.28090988865716,37.15016283329941,-2435.613010842369,196.45481628599802,121.0,0,6.153477382460706,4.255168004546423,4.810987363461126,85.99458959695922,127.60155815247636,4.473816942216642
099410,(주)동방선기,2015,5677.0,-1.7297227260948431,1.4437237175885729,-11.841891232445914,26.88314246320943,13.312487525780053,27.287068893177814,16.384732019249785,78.56153998285978,45.55738677566089,54.44261322433911,172.44522906838768,122.84553851228766,59.467466442339344,45.45188544676493,3.983123475509262,11.83993671303316,-34.57859592131384,119.50337163198566,79.1277168407953,56.971303295049246,40.37565479119035,-125.88882873127594,-14.611378469246489,40.29402070011207,88.44673400283622,0.8646034816247582,13.748425845200037,18.57596282844148,12.589537178719535,59.45414991100271,65.02610100077871,85.98662763621847,129.94351910552706,172.07128138594214,68.76987559044642,216.72033450281157,168.4198212582884,38.1104105745339,41.22713184673194,-255.97752043596728,151.20306921251637,121.0,0,2.973854034994345,1.7680796360999407,3.880994414377912,86.68751247421994,347.6510067114094,3.4271292961156616
099410,(주)동방선기,2014,-648.0,-11.373944996268014,-1.5124331393886552,-32.80259418494499,46.59489337128243,8.461127212358255,31.39928835316751,17.85307074371599,76.10391293081109,45.08033169214822,54.91966830785178,168.81844049090333,112.51652203896327,73.83993273811907,55.16675341314009,1.2140450894013994,15.323918113500905,-71.38047138047138,121.82622941396258,71.78742850573391,52.7954950295926,50.038800908228666,-266.4524028160392,-8.465923814459703,45.09717543405027,100.03736383755353,-0.8648517258142927,-1.528770613631538,-1.8617479744871575,-1.8233489968766707,46.04690334283493,49.5876878427214,85.21356819268972,77.44557519231189,98.67284893244856,101.38945946706434,195.6562431182559,186.5516756239624,30.022132864769883,39.509727626459146,-274.7082012831414,202.72756689833705,109.0,0,-5.005768310869748,-2.3050012956724544,-5.1130974621331875,91.53605897746138,-269.0275435637999,3.9017960020667437
099410,(주)동방선기,2013,1156.0,0.7438513685476967,-1.8271905710382064,6.8228700424240065,-37.21707152846118,8.472548776966548,46.020221667029965,25.535970603433427,68.48366538439456,42.344835505540566,57.65401619107769,161.72849549842715,112.0296797219874,81.0836361487784,65.69765724245916,5.548601940632715,7.276798530171671,-81.33687334062158,136.1535958346892,91.79140904653434,61.257452839409645,44.362186788154894,-255.48961424332344,-7.3525865533674,46.993167594878564,110.97732942835448,-3.3915254237288135,2.3024219247928617,2.824748313947806,4.768386750814669,27.838318883849112,33.86792584624411,103.19308666419171,45.621859651103705,57.79435954895463,168.50554799323518,131.64096437880104,277.2693148537722,20.137389108549026,33.69001792687503,-157.19751005057708,342.5817761828157,117.0,0,-33.015715876747926,-9.191020267554688,-21.705174096973643,91.52745122303345,-125.66216891554222,4.570006629112725
