회사명,거래소코드,회계년도,유동자산_연결,비유동자산_연결,유동부채_연결,비유동부채 _연결,자본금_연결,자본잉여금_연결,기타포괄손익누계액_연결,이익잉여금_연결,매출액_연결,매출원가_연결,매출총이익_연결,판관비_연결,영업손익_연결,금융수익_연결,기타이익_연결,기타손실_연결,법인세비용_연결,당기순이익_연결,총포괄손익_연결,OCF_연결,ICF_연결,FCF_연결,매출채권 및 기타유동채권_연결,현금및현금성자산_연결,유형자산_연결,자산_연결,부채_연결,자본_연결,감가상각비_연결,감가(주석)_연결,총자본증가율_연결,유형자산증가율_연결,비유동자산증가율_연결,유동자산증가율_연결,재고자산증가율_연결,매출액증가율_연결,매출액총이익률_연결,유동자산 대 비유동자산비율_연결,당좌자산구성비율_연결,비유동자산구성비율_연결,자기자본구성비율_연결,타인자본구성비율_연결,비유동비율_연결,비유동장기적합률_연결,유동비율_연결,당좌비율_연결,현금비율_연결,매출채권비율_연결,재고자산 대 순운전자본비율_연결,매출채권 대 매입채무비율_연결,매입채무 대 재고자산비율_연결,부채비율_연결,유동부채비율_연결,단기차입금 대 총차입금비율_연결,비유동부채비율_연결,비유동부채 대 순운전자본비율_연결,순운전자본비율_연결,차입금의존도_연결,차입금비율_연결,이자보상배율(이자비용)_연결,CASH FLOW 대 부채비율_연결,CASH FLOW 대 차입금비율_연결,CASH FLOW 대 매출액비율_연결,총자본회전률_연결,자기자본회전률_연결,매입채무회전률_연결,매입채무회전기간_연결,유동자산회전률_연결,당좌자산회전률_연결,재고자산회전률_연결,재고자산회전기간_연결,매출채권회전률_연결,매출채권회전기간_연결,비유동자산회전률_연결,유형자산회전율_연결,순운전자본회전률_연결,1회전기간_연결,종업원수_연결,재고자산_연결,매입채무 및 기타유동채무_연결,단기차입금_연결,장기차입금_연결,사채_연결,이자비용_연결
현대비앤지스틸(주),004560,2018/12,358105.0,247514.0,143598.0,79995.0,75943.0,993.0,-25.0,305114.0,712682.0,644303.0,68379.0,33337.0,35042.0,1687.0,8402.0,11761.0,8051.0,19441.0,18516.0,8576.0,-27611.0,7329.0,132559.0,48695.0,184207.0,605619.0,223593.0,382026.0,17894.38,17894.0,3.6,1.76,-1.89,7.77,26.3,-1.81,9.59,144.68,31.45,40.87,63.08,36.92,64.79,53.57,249.38,132.62,33.91,78.83,78.16,262.8,30.0,58.53,37.59,57.65,20.94,37.29,35.42,19.42,30.78,10.63,13.43,25.54,4.21,1.2,1.91,13.56,26.91,2.06,3.65,4.74,76.93,5.31,68.76,2.85,3.9,1.43,0.01,,167659.0,70381.0,37803.0,0.0,49811.0,3295.0
현대비앤지스틸(주),004560,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대비앤지스틸(주),004560,2012/12,314394.0,309118.0,239247.0,118482.0,75943.0,993.0,-276.0,189122.0,747234.0,700327.0,46908.0,29332.0,17576.0,8878.0,6419.0,4894.0,3896.0,11372.0,9234.0,47379.0,-37902.0,-4650.0,148426.0,45714.0,244885.0,623512.0,357729.0,265783.0,18920.49,18920.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,101.71,31.54,49.58,42.63,57.37,116.3,80.44,131.41,82.2,19.11,125.7,156.68,0.0,0.0,134.59,90.02,62.49,44.58,157.67,12.05,42.38,99.42,1.48,13.24,17.93,6.34,1.2,2.81,0.0,0.0,2.38,3.8,6.35,57.51,5.05,72.29,2.42,3.05,1.35,0.01,,117739.0,69815.0,81210.0,4414.0,94693.0,11898.0
현대비앤지스틸(주),004560,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대비앤지스틸(주),004560,2011/12,331823.0,290381.0,207143.0,158511.0,75943.0,993.0,499.0,179114.0,828803.0,773324.0,55479.0,25691.0,31891.0,6626.0,0.0,0.0,4057.0,15950.0,16870.0,19643.0,-9203.0,-6192.0,144443.0,41024.0,227025.0,622203.0,365654.0,256549.0,17831.59,17832.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,114.27,30.28,46.67,41.23,58.77,113.19,69.96,160.19,90.96,19.8,98.99,115.01,0.0,0.0,142.53,80.74,50.35,61.79,127.14,20.04,45.36,110.02,2.64,5.37,6.96,2.37,1.33,3.23,0.0,0.0,2.5,4.4,5.78,63.15,5.84,62.51,2.85,3.65,1.54,0.01,,143396.0,63104.0,120038.0,5953.0,134180.0,12076.0
현대약품(주),004310,2018/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대약품(주),004310,2016/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대약품(주),004310,2011/11,87510.0,69439.0,45057.0,7575.0,14000.0,23635.0,-476.0,80230.0,114276.0,68362.0,45914.0,42454.0,3460.0,637.0,318.0,1153.0,1250.0,543.0,-641.0,6268.0,-2928.0,-1370.0,55969.0,13629.0,40726.0,156948.0,52632.0,104316.0,2469.5,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18,126.02,44.89,44.24,66.47,33.53,66.57,62.06,194.22,156.36,30.25,316.46,40.18,1063.28,29.76,50.45,43.19,0.0,7.26,17.84,27.05,17.72,26.67,2.55,5.95,11.27,2.74,1.46,2.19,45.02,8.11,2.61,3.24,13.4,27.24,4.23,86.21,3.29,5.61,1.72,0.01,,17058.0,13821.0,27819.0,0.0,0.0,1355.0
현대약품(주),004310,2015/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대약품(주),004310,2019/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대약품(주),004310,2012/11,86174.0,63729.0,43820.0,6396.0,14000.0,23635.0,886.0,74236.0,102253.0,62984.0,39269.0,43588.0,-4319.0,726.0,335.0,1633.0,-1366.0,-4848.0,-3692.0,-2697.0,4807.0,528.0,45320.0,16267.0,33097.0,149903.0,50216.0,99687.0,2357.16,2357.0,-4.49,-18.73,-8.22,-1.53,41.28,-10.52,38.4,135.22,41.41,42.51,66.5,33.5,63.93,60.07,196.66,141.66,37.12,178.63,56.9,774.1,23.08,50.37,43.96,0.0,6.42,15.1,28.25,19.54,29.38,-3.4,3.56,6.1,1.75,0.67,1.0,19.22,18.99,1.18,1.54,4.97,73.46,2.11,173.18,1.54,2.77,0.78,0.0,,24100.0,12423.0,29286.0,0.0,0.0,1269.0
현대약품(주),004310,2017/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대약품(주),004310,2013/11,80477.0,62926.0,36644.0,5547.0,14000.0,23635.0,1240.0,75362.0,108135.0,67424.0,40711.0,38524.0,2187.0,789.0,597.0,1337.0,-309.0,1460.0,2404.0,7951.0,-713.0,-9418.0,44762.0,14087.0,33346.0,143403.0,42191.0,101212.0,2110.72,2111.0,-4.34,0.75,-1.26,-6.61,-12.98,5.75,37.65,127.89,41.5,43.88,70.58,29.42,62.17,58.94,219.62,162.39,38.44,202.76,47.84,620.28,32.69,41.69,36.21,0.0,5.48,12.65,30.57,14.47,20.5,2.25,6.23,12.66,2.43,0.74,1.08,17.42,20.96,1.3,1.78,4.8,76.07,2.53,144.42,1.71,3.25,0.88,0.01,,20971.0,14033.0,20750.0,0.0,0.0,974.0
현대약품(주),004310,2014/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대에너지솔루션(주),322000,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대에너지솔루션(주),322000,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대에너지솔루션(주),322000,2019/12,358737.0,122414.0,157518.0,5779.0,56000.0,105855.0,-20.0,156019.0,446103.0,380974.0,65129.0,43069.0,22060.0,4955.0,47.0,5676.0,-7297.0,23547.0,23337.0,16266.0,-62519.0,80329.0,116878.0,64900.0,94997.0,481151.0,163297.0,317854.0,6568.07,6568.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,293.05,49.27,25.44,66.06,33.94,38.51,37.83,227.74,150.49,41.2,94.7,60.47,177.48,53.36,51.37,49.56,97.32,1.82,2.87,41.82,5.11,7.74,68.28,9.96,66.15,3.65,0.93,1.4,6.87,53.13,1.24,1.88,3.67,99.56,3.87,94.28,3.64,4.7,0.86,0.01,,121685.0,70153.0,23568.0,0.0,0.0,323.0
현대엘리베이터(주),017800,2018/12,901104.0,1473734.0,745008.0,698622.0,135791.0,559008.0,-9492.0,235802.0,1877218.0,1503999.0,373219.0,230151.0,143068.0,10307.0,42116.0,71772.0,17894.0,1458.0,3604.0,168622.0,-136442.0,-17286.0,264360.0,338152.0,757375.0,2374838.0,1443630.0,931208.0,27517.19,27517.0,3.81,1.75,9.78,-4.67,63.23,-5.84,19.88,61.14,35.31,62.06,39.21,60.79,158.26,90.42,120.95,112.55,45.39,406.91,40.11,149.79,271.66,155.03,80.0,27.29,75.02,447.56,6.57,16.34,41.67,5.91,9.05,33.68,6.96,0.81,2.13,10.63,34.33,2.03,2.15,37.19,9.81,6.72,54.34,1.33,2.5,1.12,0.03,,62605.0,343003.0,105883.0,132346.0,149761.0,24204.0
현대엘리베이터(주),017800,2019/12,985980.0,1561751.0,934648.0,664904.0,135997.0,557639.0,-9895.0,252906.0,1872538.0,1495344.0,377194.0,240991.0,136203.0,74115.0,30775.0,127072.0,45272.0,43591.0,36250.0,102000.0,-347566.0,168218.0,247222.0,260935.0,796038.0,2547731.0,1599552.0,948179.0,27321.55,27322.0,7.28,5.1,5.97,9.42,-27.82,-0.25,20.14,63.13,36.93,61.3,37.22,62.78,164.71,96.82,105.49,100.66,27.92,536.41,88.03,146.81,365.38,168.7,98.57,54.87,70.12,1295.31,2.01,19.36,52.01,5.96,8.46,27.44,7.23,0.76,1.99,11.17,32.67,1.98,2.1,34.74,10.51,7.53,48.45,1.23,2.41,1.05,0.04,,45187.0,333501.0,114967.0,115510.0,99834.0,22857.0
현대엘리베이터(주),017800,2017/12,945231.0,1342419.0,765817.0,686556.0,123163.0,487940.0,-9283.0,239968.0,1993701.0,1614975.0,378725.0,243440.0,135285.0,16909.0,68506.0,51729.0,50192.0,79001.0,68899.0,92695.0,-369766.0,114803.0,468999.0,323872.0,744333.0,2287650.0,1452373.0,835277.0,26296.51,26297.0,8.55,8.89,26.35,-9.55,-36.22,13.36,19.0,70.41,39.64,58.68,36.51,63.49,160.72,88.21,123.43,118.42,42.29,793.14,21.38,166.17,477.31,173.88,91.68,45.73,82.19,382.67,7.84,21.63,59.23,4.98,8.65,25.4,6.3,0.91,2.45,10.82,33.75,2.0,2.11,40.49,9.02,6.96,52.43,1.66,2.79,1.15,0.04,,38353.0,463796.0,115989.0,118871.0,149626.0,27143.0
현대엘리베이터(주),017800,2012/12,594849.0,671299.0,472981.0,396623.0,60163.0,442485.0,9200.0,-115304.0,915620.0,790466.0,125153.0,75865.0,49288.0,25617.0,7084.0,19553.0,-13487.0,-271010.0,-261512.0,99380.0,-99573.0,135626.0,252892.0,259999.0,82804.0,1266148.0,869604.0,396544.0,6944.43,6944.0,-6.81,-21.46,-14.6,3.88,-15.17,4.14,13.67,88.61,46.21,53.02,31.32,68.68,169.29,84.64,125.77,123.7,54.97,1655.0,8.02,166.22,995.65,219.3,119.28,43.99,100.02,325.45,9.63,35.16,112.27,1.75,3.04,5.93,2.88,0.7,1.95,8.68,42.05,1.57,1.6,85.94,4.25,5.25,69.46,1.26,9.73,0.91,0.03,,9780.0,190309.0,16040.0,0.0,249363.0,28143.0
현대엘리베이터(주),017800,2015/12,1014835.0,757850.0,647739.0,483143.0,123163.0,500417.0,-17633.0,35571.0,1448654.0,1138026.0,310628.0,154117.0,156511.0,17050.0,20381.0,19445.0,39025.0,-5037.0,-36081.0,150052.0,-178596.0,333075.0,380459.0,429503.0,439159.0,1772685.0,1130882.0,641802.0,9382.02,9382.0,65.22,263.39,45.62,83.69,12.26,10.96,21.44,133.91,55.36,42.75,36.21,63.79,118.08,67.37,156.67,151.51,66.31,728.85,9.12,162.46,448.63,176.2,100.93,45.54,75.28,131.61,20.71,20.17,55.7,10.5,12.98,41.05,10.13,1.02,2.86,10.09,36.18,1.85,1.93,45.79,7.97,6.31,57.84,2.27,5.17,1.04,0.03,,33468.0,392552.0,60825.0,38040.0,156662.0,14907.0
현대엘리베이터(주),017800,2014/12,552483.0,520429.0,567196.0,134031.0,98163.0,678534.0,-5409.0,-400666.0,1305581.0,1047284.0,258297.0,124535.0,133763.0,8987.0,18729.0,15732.0,21019.0,50419.0,33080.0,143483.0,-289246.0,156936.0,327529.0,126819.0,120851.0,1072912.0,701226.0,371686.0,9848.9,9849.0,-10.91,20.9,-5.73,-15.3,138.76,22.45,19.78,106.16,48.72,48.51,34.64,65.36,140.02,102.91,97.41,92.15,22.36,721.75,0.0,157.02,459.65,188.66,152.6,64.03,36.06,0.0,-1.37,27.31,78.84,8.57,17.67,42.29,9.49,1.15,4.91,10.3,35.45,2.17,2.25,61.73,5.91,6.73,54.24,2.43,11.83,1.04,0.04,,29813.0,287674.0,37704.0,60459.0,44943.0,15605.0
현대엘리베이터(주),017800,2011/12,572636.0,786077.0,378235.0,439009.0,53663.0,361317.0,-8135.0,168731.0,879189.0,791692.0,87497.0,60755.0,28569.0,9982.0,0.0,0.0,-61975.0,-261282.0,-308507.0,-46580.0,-163266.0,162471.0,308911.0,124565.0,105429.0,1358712.0,817244.0,541468.0,7090.54,7091.0,-5.41,-1.83,-12.6,6.63,15.53,5.24,9.95,72.85,41.3,57.85,39.85,60.15,145.17,80.17,151.4,148.35,32.93,1618.96,5.93,164.29,985.42,150.93,69.85,34.6,81.08,225.83,14.31,31.44,78.9,1.03,0.45,0.87,0.42,0.63,1.55,7.33,49.8,1.58,1.62,81.76,4.46,4.84,75.49,1.04,8.26,0.91,0.03,,11528.0,188588.0,27936.0,115.0,279270.0,27615.0
현대엘리베이터(주),017800,2016/12,1045089.0,1062470.0,719356.0,597126.0,123163.0,500417.0,-5535.0,165917.0,1758792.0,1363643.0,395148.0,213582.0,181566.0,12677.0,33392.0,140092.0,-98012.0,116934.0,130494.0,158623.0,346.0,-100119.0,431277.0,489902.0,683548.0,2107559.0,1316482.0,791077.0,24204.13,24204.0,18.89,55.65,40.2,2.98,79.68,21.41,22.47,98.36,46.73,50.41,37.54,62.46,134.31,76.54,145.28,136.92,68.1,446.54,18.46,144.67,308.66,166.42,90.93,47.17,75.48,183.32,15.46,16.43,43.79,5.19,11.72,44.56,8.78,0.91,2.45,10.48,34.84,1.71,1.79,37.58,9.71,6.86,53.17,1.93,3.13,1.03,0.04,,60135.0,484599.0,107389.0,13424.0,169564.0,34981.0
현대엘리베이터(주),017800,2013/12,652262.0,552070.0,737572.0,306687.0,68163.0,530240.0,9023.0,-448204.0,1066213.0,879037.0,187176.0,88553.0,98623.0,9657.0,5069.0,15654.0,-47177.0,-342662.0,-333693.0,104353.0,-212432.0,-35604.0,288690.0,114984.0,99959.0,1204332.0,1044260.0,160072.0,7068.21,7068.0,-4.88,20.72,-17.76,9.65,27.68,16.45,17.56,118.15,53.12,45.84,13.29,86.71,344.89,118.28,88.43,86.74,15.59,1384.32,0.0,148.33,933.3,652.37,460.78,38.22,191.59,0.0,-7.08,26.16,196.83,4.06,9.75,32.33,9.55,0.86,3.83,9.97,36.61,1.71,1.74,95.77,3.81,6.37,57.29,1.74,11.67,0.87,0.04,,12487.0,242758.0,20469.0,0.0,194641.0,24306.0
현대오토에버(주),307950,2019/12,739052.0,287644.0,398794.0,112892.0,10500.0,31517.0,-3340.0,470770.0,1571818.0,1408162.0,163655.0,83443.0,80212.0,5422.0,5313.0,3654.0,26483.0,56873.0,62069.0,80202.0,-228162.0,-27229.0,407972.0,65863.0,73693.0,1026697.0,511686.0,515011.0,47664.99,47665.0,23.84,-1.97,106.1,7.19,737.79,10.31,10.41,256.93,71.51,28.02,50.16,49.84,55.85,45.81,185.32,184.11,16.52,7446.56,1.42,196.64,3786.96,99.35,77.43,24.0,21.92,33.18,33.14,13.04,26.01,20.34,12.29,46.96,4.0,1.69,3.25,7.81,46.73,2.2,2.21,580.23,0.63,4.31,84.77,7.36,21.12,1.43,0.03,,4840.0,331648.0,2124.0,1096.0,0.0,3944.0
현대오토에버(주),307950,2016/12,687569.0,108493.0,418494.0,3928.0,10326.0,15246.0,-1968.0,347296.0,1335966.0,1192572.0,143394.0,62970.0,80424.0,3174.0,10760.0,8700.0,22761.0,64707.0,68207.0,68614.0,-52181.0,-14473.0,450825.0,193942.0,58101.0,796062.0,422421.0,373641.0,13655.11,13655.0,15.82,40.44,27.79,14.13,0.0,2.93,10.73,633.74,86.37,13.63,46.94,53.06,29.04,28.73,164.3,164.3,46.34,0.0,0.0,138.68,0.0,113.06,112.0,0.0,1.05,1.46,33.8,0.0,0.0,1619.27,9.23,0.0,2.92,1.8,3.87,4.56,80.03,2.07,2.07,0.0,0.0,3.35,108.98,13.82,26.86,1.29,0.03,,0.0,380773.0,0.0,0.0,0.0,50.0
현대오토에버(주),307950,2018/12,689504.0,139568.0,367985.0,9498.0,10326.0,15246.0,-5122.0,425679.0,1424859.0,1279323.0,145535.0,75357.0,70178.0,4299.0,4459.0,3661.0,19860.0,55228.0,50272.0,45593.0,-26604.0,-9255.0,398087.0,240162.0,75174.0,829071.0,377483.0,451588.0,14631.58,14632.0,3.12,24.29,13.71,1.22,-0.54,-3.29,10.21,494.03,83.1,16.83,54.47,45.53,30.91,30.27,187.37,187.22,65.26,63989.15,0.18,168.65,37941.57,83.59,81.49,38.73,2.1,2.95,38.78,0.61,1.12,439.7,12.66,941.21,3.35,1.75,3.29,6.03,60.51,2.08,2.08,2459.58,0.15,3.76,97.04,10.86,21.01,1.35,0.03,,578.0,330863.0,1966.0,3110.0,0.0,160.0
현대오토에버(주),307950,2014/12,538525.0,86434.0,340455.0,7290.0,10326.0,15246.0,-3306.0,254458.0,1121866.0,1008159.0,113707.0,48533.0,65175.0,4256.0,3744.0,3155.0,18809.0,52661.0,47170.0,90927.0,-12605.0,-8785.0,337602.0,195196.0,41254.0,624960.0,347745.0,277215.0,13691.02,13691.0,29.31,-15.03,16.12,31.71,0.0,8.51,10.14,623.05,86.17,13.83,44.36,55.64,31.18,30.38,158.18,158.18,57.33,0.0,0.0,116.52,0.0,125.44,122.81,0.0,2.63,3.68,31.69,0.01,0.03,384.7,18.64,75149.07,5.78,2.02,4.49,4.67,78.08,2.37,2.37,12834.58,0.03,3.89,93.81,13.95,24.98,1.46,0.06,,0.0,329551.0,0.0,0.0,0.0,169.0
현대오토에버(주),307950,2013/12,408869.0,74437.0,252864.0,7867.0,10000.0,0.0,-3259.0,215461.0,1033867.0,938514.0,95353.0,41309.0,54044.0,4319.0,2397.0,1571.0,14799.0,45636.0,44596.0,38712.0,-17512.0,-9638.0,280795.0,126007.0,48551.0,483307.0,260731.0,222576.0,10692.49,10692.0,8.0,24.97,24.82,5.42,-14.81,12.13,9.22,549.28,84.56,15.4,46.05,53.95,33.44,32.3,161.7,161.63,49.83,148796.76,0.11,124.85,119184.4,117.14,113.61,88.09,3.53,5.04,32.28,0.16,0.35,404.76,16.96,5604.71,4.28,2.22,5.06,5.12,71.29,2.6,2.6,5440.93,0.07,4.01,91.11,15.42,23.66,1.59,0.05,,175.0,245325.0,0.0,0.0,0.0,134.0
현대오토에버(주),307950,2012/12,387853.0,59634.0,251758.0,9750.0,10000.0,0.0,-2544.0,178282.0,922021.0,835174.0,86847.0,36987.0,49860.0,4445.0,2223.0,2341.0,12353.0,42597.0,38307.0,49730.0,-21702.0,-11681.0,271576.0,114532.0,38851.0,447488.0,261508.0,185980.0,8526.73,8527.0,13.59,48.59,34.15,10.97,-78.9,25.85,9.42,650.38,86.63,13.33,41.56,58.44,32.06,30.47,154.06,153.98,45.49,124743.38,0.15,130.95,95260.87,140.61,135.37,67.73,5.24,7.16,30.41,0.54,1.29,141.12,18.69,2030.62,5.3,2.19,5.36,4.86,75.14,2.5,2.5,1565.93,0.23,3.74,97.49,17.72,28.37,1.52,0.04,,205.0,241584.0,0.0,0.0,0.0,353.0
현대오토에버(주),307950,2015/12,602437.0,84897.0,368773.0,995.0,10326.0,15246.0,-2848.0,294473.0,1297964.0,1170912.0,127052.0,58813.0,68240.0,3608.0,6324.0,5097.0,21548.0,53551.0,50017.0,9351.0,-11738.0,-9594.0,407440.0,182990.0,41372.0,687334.0,369767.0,317566.0,14966.34,14966.0,9.98,0.29,-1.78,11.87,0.0,15.7,9.79,709.61,87.65,12.35,46.2,53.8,26.73,26.65,163.36,163.36,49.62,0.0,0.0,133.61,0.0,116.44,116.12,0.0,0.31,0.43,34.0,0.0,0.0,713.14,13.56,0.0,3.86,1.98,4.36,4.62,78.94,2.28,2.28,0.0,0.0,3.69,98.94,15.15,31.42,1.4,0.05,,0.0,355267.0,0.0,0.0,0.0,96.0
현대오토에버(주),307950,2017/12,681216.0,122740.0,380034.0,8164.0,10326.0,15246.0,-5800.0,391770.0,1473376.0,1319128.0,154248.0,81334.0,72913.0,3221.0,4487.0,4243.0,21510.0,55180.0,56367.0,49953.0,3098.0,-14250.0,426649.0,229626.0,60480.0,803956.0,388199.0,415758.0,14213.03,14213.0,0.99,4.1,13.13,-0.92,0.0,10.29,10.47,555.01,84.66,15.27,51.71,48.29,29.52,28.95,179.25,179.1,60.42,66781.42,0.19,153.18,43595.75,93.37,91.41,0.0,1.96,2.71,37.46,0.0,0.0,999999999.0,15.27,0.0,4.02,1.84,3.73,5.36,68.04,2.15,2.15,5072.82,0.07,3.69,98.91,12.74,24.85,1.36,0.03,,581.0,341271.0,0.0,0.0,0.0,0.0
현대오토에버(주),307950,2011/12,349511.0,44454.0,224282.0,11926.0,10000.0,0.0,-745.0,148251.0,732652.0,657150.0,75502.0,32827.0,43825.0,4077.0,0.0,0.0,11380.0,37002.0,34283.0,47997.0,-21243.0,-9251.0,245498.0,98250.0,26146.0,393965.0,236209.0,157756.0,6590.03,6590.0,27.79,127.14,47.17,25.68,192.56,20.72,10.31,786.23,88.47,11.28,40.04,59.96,28.18,26.2,155.84,155.4,43.81,24325.27,0.78,128.47,18934.92,149.73,142.17,0.0,7.56,9.52,31.79,0.62,1.55,138.91,16.52,1593.94,5.33,2.09,5.03,4.67,78.12,2.33,2.34,1123.04,0.33,3.49,104.54,19.63,38.91,1.44,0.04,,972.0,215750.0,0.0,0.0,0.0,316.0
현대위아(주),011210,2019/12,3569098.0,3205241.0,1861396.0,1821134.0,135975.0,500536.0,19014.0,2549492.0,7314626.0,6917930.0,396696.0,294762.0,101934.0,24914.0,113342.0,126579.0,-5730.0,55207.0,70815.0,444220.0,-248757.0,-152061.0,1554250.0,382584.0,2560961.0,6774339.0,3682530.0,3091809.0,261260.0,261260.0,-4.69,-0.33,-0.35,-8.27,-17.17,-7.18,5.42,111.35,42.87,47.31,45.64,54.36,103.67,65.24,191.74,156.01,20.55,210.64,38.95,159.8,131.81,119.11,60.2,28.91,58.9,106.64,25.21,31.91,69.92,1.6,4.49,7.65,2.26,1.05,2.39,7.07,51.59,1.96,2.44,9.96,36.63,4.76,76.62,2.28,2.85,1.31,0.02,,665170.0,1159139.0,127971.0,621582.0,907896.0,63669.0
현대위아(주),011210,2018/12,3890796.0,3216651.0,1862772.0,2207744.0,135975.0,500536.0,-6725.0,2520353.0,7880481.0,7578404.0,302077.0,297047.0,5031.0,20418.0,119042.0,131107.0,-15071.0,-55561.0,-87230.0,-113337.0,-463861.0,-20879.0,1837039.0,335766.0,2569456.0,7107447.0,4070516.0,3036931.0,261037.01,261037.0,-1.2,-1.19,-3.53,0.81,-9.86,5.25,3.83,120.96,43.44,45.26,42.73,57.27,105.92,61.33,208.87,165.76,18.03,207.95,39.6,140.21,148.31,134.03,61.34,15.65,72.7,108.86,28.53,32.07,75.06,0.08,-0.5,-0.89,-0.26,1.1,2.55,6.47,56.44,2.03,2.6,9.3,39.23,5.54,65.83,2.41,3.05,1.39,0.02,,803083.0,1444258.0,51996.0,775236.0,1147391.0,66081.0
현대위아(주),011210,2017/12,3859385.0,3334297.0,1727926.0,2325658.0,135975.0,500536.0,10127.0,2606668.0,7487392.0,7193349.0,294043.0,277325.0,16718.0,15907.0,81908.0,148579.0,-34053.0,-63004.0,-89273.0,72711.0,-234418.0,311183.0,1396084.0,931335.0,2600274.0,7193682.0,4053584.0,3140098.0,248541.75,248542.0,2.44,2.04,1.69,3.1,15.47,-1.34,3.93,115.75,41.26,46.35,43.65,56.35,106.18,61.0,223.35,171.79,53.9,131.61,41.8,94.11,139.86,129.09,55.03,8.78,74.06,109.11,29.63,31.32,71.74,0.31,5.27,9.48,2.85,1.05,2.34,5.86,62.24,1.97,2.52,9.01,40.52,6.34,57.56,2.26,2.91,1.36,0.03,,890940.0,1460463.0,14890.0,858205.0,1196919.0,53341.0
현대위아(주),011210,2014/12,3452727.0,2484590.0,1830980.0,1257464.0,135975.0,504169.0,47424.0,2278147.0,7595606.0,6765055.0,830551.0,304911.0,525640.0,24653.0,104911.0,80326.0,146585.0,439189.0,446613.0,448587.0,-517776.0,191382.0,1738093.0,483510.0,1928195.0,5937317.0,3088444.0,2848873.0,147847.59,147848.0,22.16,21.43,18.8,24.69,-1.16,7.1,10.93,138.97,46.81,41.85,47.98,52.02,87.21,60.51,188.57,151.8,26.41,196.94,41.51,99.32,198.28,108.41,64.27,14.98,44.14,77.54,27.31,20.65,43.04,15.25,15.83,39.88,6.44,1.41,2.94,6.45,56.59,2.44,3.12,11.22,32.54,6.34,57.53,3.32,4.32,1.58,0.03,,673251.0,1533874.0,16213.0,354647.0,687734.0,34466.0
현대위아(주),011210,2016/12,3743344.0,3278735.0,1698890.0,2064600.0,135975.0,500536.0,45741.0,2689545.0,7589447.0,7012733.0,576714.0,313982.0,262732.0,18066.0,122993.0,133369.0,102039.0,130727.0,124621.0,354613.0,-469991.0,331394.0,1442994.0,799264.0,2548323.0,7022079.0,3763490.0,3258589.0,219844.06,219844.0,5.07,9.71,7.15,3.31,-1.07,-3.74,7.6,114.17,42.32,46.69,46.4,53.6,100.62,61.59,220.34,174.92,47.05,154.06,37.74,90.91,169.47,115.49,52.14,7.9,63.36,100.99,29.11,27.93,60.2,5.8,13.03,25.01,6.46,1.11,2.36,5.89,61.93,2.06,2.61,9.78,37.31,6.16,59.25,2.39,3.12,1.39,0.03,,771588.0,1465789.0,0.0,849336.0,957323.0,45268.0
