비유동부채비율,비유동부채 대 순운전자본비율,유동자산 대 비유동자산비율,OCF,target
84.44967830882352,203.82381413359147,62.53891876592132,-372.0,0
62.2714771072642,178.94002789400278,63.41943263311544,563.0,1
3.713269333853126,4.257458933959102,522.6526497695852,3084.0,0
3.3498661628090067,3.579540674686633,522.6526497695852,4345.0,0
2.907132343101833,3.740369302285542,393.67777925355296,5257.0,0
0.7233701935904657,1.0330228619813715,290.78705939159823,6575.0,0
0.6643138883122276,1.2337943997301075,160.0897855123871,7894.0,0
2.878927303799132,3.132449699628111,522.6526497695852,4548.0,0
7.898586055582643,67.37044145873321,68.98837844161922,3744.0,0
5.327923670248339,35.147058823529406,105.64675632911391,2744.0,1
43.329697429574125,303.1520380095024,66.61719437115215,24052.0,1
46.16453835808272,113.36289814609896,105.72993372606774,50778.0,0
35.008298769213084,183.38675119083456,47.8044313800967,50778.0,0
29.91359970790312,58.10607145536256,89.49173026566102,34355.0,1
20.63610754111981,54.10035803259049,117.05925305770452,50778.0,0
11.339131270420912,40.85487249623461,69.15743061463819,50778.0,0
7.2412553905126975,16.038129169193454,97.73622996678932,50778.0,1
2.992568455003408,12.283335608025112,48.79162702188392,5049.0,0
2.8106094324382243,11.69009256085019,78.31864889186531,5522.0,0
3.693457125887024,46.26982572939104,38.207531763399416,6278.0,0
7.028028646311538,43.13082675955332,56.28760142034478,6030.0,0
12.777965109056383,60.38748637087982,64.4332093599876,1878.0,0
12.122395833333334,251.16906474820144,63.88697868209214,7739.0,0
5.518196202531646,11.019682706865908,106.67142347484835,2371.0,0
3.0244654209208246,5.265217148286848,152.42656899344934,6848.0,0
1.2444825895046592,2.590607452782032,132.8109696376102,6095.0,0
0.4718570947084597,0.7013217217062926,263.29479768786126,9157.0,0
0.2685901550728065,0.2797442338433432,348.28022455918403,10646.0,0
3.037695495254645,7.176126944027788,87.94451172520093,564.0,0
1.4320168827253543,-44.39252336448598,190.88290364395797,-5785.0,0
4.135673906575424,6.741028128031037,230.0586073308831,6350.0,1
25.70434782608696,-278.67186176520414,118.0221324433515,-917.0,1
84.44967830882352,-278.67186176520414,52.493197213269774,10030.0,0
84.44967830882352,301.6851262062081,64.552380545893,35824.0,0
73.6597800033311,-278.67186176520414,42.57228594665844,36904.0,0
48.51797169770594,-212.56619760932065,50.4635881724548,44342.0,0
67.04446742502586,-278.67186176520414,51.06192087071628,50778.0,0
58.05246311386561,303.1520380095024,40.611406275942215,50778.0,0
0.5600982418306527,0.914380714879468,171.38611597957785,3038.0,0
0.7304793224877041,1.1839622641509433,190.4339397554429,1250.0,0
0.2685901550728065,0.2655443659501979,153.8012471805758,1662.0,0
1.2577203818079732,2.1160022671452863,160.17990199369,2636.0,0
1.5828830304022703,2.639122719206443,164.87372909150542,2435.0,0
1.2830071450761105,2.124813500025724,169.1402096308674,3105.0,0
3.0281264176621807,4.226466863655551,268.6024096385542,1106.0,0
3.3257669555647267,4.416936920476864,310.7962213225371,6478.0,1
3.1145303387517065,4.613970588235294,229.9419279907085,3075.0,0
9.426679730411806,15.459148894731715,148.90305184458882,7358.0,0
0.5100652883569097,0.7989347536617843,216.41320474777447,2848.0,0
3.14712417962896,7.338233522111098,98.39207615127349,3539.0,1
5.035853532186383,9.929039888184066,122.75373958437908,3308.0,0
7.17541405298073,8.682830930537353,514.401324259702,-11102.0,0
28.296391695998008,40.268044028366425,190.70961070406196,3909.0,0
25.74057502122484,55.75084900190508,146.52318517379268,-11102.0,0
0.5805313022478172,0.7306736811340055,522.6526497695852,-7990.0,0
25.587600358988045,303.1520380095024,27.447413970135244,-4972.0,0
8.881676010622602,-10.608730678213584,86.82891597907684,12645.0,0
0.6165746475715367,-2.4004364429896343,122.64950626872294,16927.0,0
84.44967830882352,303.1520380095024,72.63884814154498,6193.0,0
4.30327868852459,13.407038305823733,124.81484045130478,2996.0,0
2.712900738129338,4.954728370221328,222.97266253158745,8717.0,0
1.8812279369051343,3.2599016609237674,204.52177431591724,7378.0,0
1.5285261186900532,2.969010948227872,174.1114038101783,10625.0,0
4.743756081738566,11.591044184664156,153.15120711562898,5310.0,0
25.053793619608943,68.84318766066838,141.79328901551125,6677.0,0
55.643242711119136,76.67646393850328,155.70565232847494,20255.0,1
6.940257183289239,15.938957185247988,316.8866459627329,3848.0,0
4.22816874583373,6.480490415490903,324.1898713564566,-2218.0,0
19.867107618556386,38.71578076036185,221.3454304049569,-5445.0,0
22.179694460025736,45.38518668557153,186.27689260959585,10247.0,0
23.937702885071307,46.9120800571837,207.96358361262568,3108.0,0
11.471720031946562,19.17941247875698,372.442383361439,-1750.0,0
3.042997154600063,9.48860135551448,85.2990310725025,4105.0,0
1.94713240500354,13.022888713496448,162.194791101465,-3355.0,1
36.77335075114304,59.96094905626887,166.49511807993844,1768.0,1
20.424152370660543,60.82059533386966,84.55214096837989,2414.0,0
1.8964906061680256,15.39568345323741,79.02368703714173,-81.0,0
0.8729494780489578,2.752924982794219,114.31764396529056,17343.0,0
36.605944781035255,136.9305650619819,159.0200033308044,-7632.0,0
1.610239471511148,5.510809665112336,96.104488678492,-1211.0,0
8.390874005618421,46.65693430656934,80.7637578045593,1446.0,0
10.740866996193397,23.090076335877864,193.7809624911536,2733.0,0
6.405876762643516,13.372654155495978,251.35443649295345,-8877.0,1
35.38471249132109,44.59824980111377,218.0482036265345,-2015.0,0
6.677213103948322,18.12813171080888,150.5237331320185,3716.0,0
8.966987531494283,18.94363313770984,177.41090146750523,-538.0,0
8.647856357640162,17.557346559206447,190.20051413881748,4631.0,0
6.015952413140462,20.946104965874323,120.5421950153039,1118.0,0
9.804958289272706,18.39118457300276,225.38213580118537,1213.0,1
20.90982071180091,303.1520380095024,153.2529457613131,-4295.0,0
17.81972998711557,-101.08039402605657,142.8943667797171,388.0,0
24.73436683504616,-178.09364548494983,115.70614843357345,5521.0,0
47.1581660336408,-278.67186176520414,90.9814669799008,1398.0,1
27.400848745219257,303.1520380095024,93.95508747497608,-1762.0,0
29.995644388520542,303.1520380095024,133.2188707222851,-416.0,0
16.829658275387647,38.93165885338265,106.08280496122464,14104.0,0
1.2859940825936576,2.453763338263124,139.5941683007929,30167.0,1
1.733164831196967,3.1908411042378355,169.3072448439979,7552.0,0
58.02862985685071,303.1520380095024,90.37854296669424,8616.0,0
54.92042472841413,303.1520380095024,104.14051633476949,-1220.0,0
56.58304064224787,303.1520380095024,84.66711499663752,14632.0,1
46.98496438934318,204.21921577619813,101.30425531914892,-5741.0,0
60.57628199553584,303.1520380095024,95.31826568265684,-4138.0,0
4.589914437907162,5.503137656326494,429.682845628176,4680.0,1
5.169567115176589,5.953968219273896,501.0862818125388,6133.0,0
6.134244338446994,7.058794441972012,483.9553072625698,6447.0,0
16.22222222222222,32.98966731009425,347.37929081794107,10406.0,1
15.348853757753297,30.878984539034164,416.1029810298104,-1460.0,0
11.194439906737752,49.384171907756816,338.5673544707264,-11102.0,0
27.67580328260756,64.1444748415694,88.73707467962882,-4308.0,0
23.109198183039293,57.24303244964402,110.38395405469096,-1123.0,0
19.666048237476808,58.261120099288576,125.52943225357018,-11102.0,0
47.42521702941671,303.1520380095024,88.63691834244177,10830.0,1
84.44967830882352,84.46474008721114,522.6526497695852,-11102.0,0
84.44967830882352,89.15623878881792,522.6526497695852,-11102.0,1
84.44967830882352,85.54201552085006,518.6024298364027,50778.0,0
17.90861193634322,29.02619632621285,522.6526497695852,50778.0,0
45.90078984972442,80.17059323660898,117.844932953076,17154.0,1
33.78275441803778,59.31523338237261,118.01259171128298,5836.0,0
22.628175519630485,50.15099554691099,149.72140281874795,1885.0,0
0.8800070120080639,1.583246601696786,245.01760767772143,-5364.0,0
0.7185950889597664,1.2342419642267837,162.45591825662356,21108.0,0
1.8612233807696228,3.2488513413368905,196.44544346235904,15538.0,0
1.5953097276864925,2.5186953450417757,220.1008267795927,429.0,0
8.202971884688024,13.88629166038305,249.5775158658205,9780.0,0
0.3451398499837682,0.5982526284614246,151.2177535651338,-2120.0,0
19.947483588621445,41.72718950259384,164.78616924476796,10610.0,0
17.934836967393476,36.2302369045815,148.87183703297706,24933.0,0
12.29625975808527,26.89637378618005,139.105155502585,23018.0,0
11.610614162210783,25.34415428583895,134.48621553884712,15672.0,0
14.561992816283093,42.40472616338192,155.59171658962293,11713.0,0
32.08694801382819,59.53166127129156,169.11093036351124,12150.0,0
11.786428845089608,47.507721345229925,34.375841225558574,7118.0,1
13.127219743192786,56.67944559127102,32.37002264876697,992.0,0
16.6145011829653,90.46564680622652,27.447413970135244,24898.0,0
2.3273846983727413,4.5119825708061,166.21193666260658,-3356.0,0
2.5239536358090406,5.0018964536317085,159.51522113727742,-4226.0,0
1.926088318196054,3.207231481280285,201.4585346090317,5593.0,0
84.44967830882352,-271.6326678240741,27.447413970135244,12771.0,0
28.37655724381989,31.309164377653172,306.2416528114693,3923.0,0
6.49354303238331,12.213578874953695,161.45039174822594,-3281.0,0
11.235689279969725,31.50285183711368,73.97646175034431,3834.0,0
5.631052484756705,12.77807921866522,109.8524080787157,7663.0,0
15.91600730371272,47.33745662995927,78.39753466872111,1890.0,0
14.494222582606934,37.18148725949038,71.09873145848715,2333.0,0
6.397352819522956,11.722352049516832,136.83405387429332,3521.0,1
60.76961138811707,-60.74880146107602,88.7160328069817,6671.0,1
8.192628195124996,27.637397346809852,108.5425937698665,2620.0,1
4.333773545561965,8.966707413532752,159.21558892888171,4806.0,0
3.5449110916498494,8.674182428025714,138.02928133163235,3012.0,0
12.176214548236976,20.09495090293064,248.76708331306844,40076.0,0
12.552105503338204,16.889402586144623,330.9722264014684,813.0,0
16.95767621499839,28.566587597424604,148.15590947191953,4471.0,0
14.608464526681662,21.62530266343825,163.24136432761242,7035.0,0
44.6245629102509,-189.0029230269568,40.094077322078086,-2614.0,1
43.70806196960727,-278.67186176520414,32.25836431226766,7502.0,0
39.44568452380952,-278.67186176520414,44.37387038471469,-8416.0,0
17.50061174390427,-89.95050308341447,69.75781817343493,393.0,0
11.187258135234574,-64.32995341189367,66.30589491163563,9810.0,0
17.838638045891933,-78.05235137533273,76.48245841621262,26605.0,0
27.587294473079183,-206.15270111021525,73.63890606140893,222.0,1
24.515688384800065,-79.85303535915327,90.34395855696084,4868.0,0
19.23977115117892,37.523245984784445,158.91205917989925,898.0,0
12.879059573620244,23.410111545704765,180.6556022312513,4123.0,1
27.70676182302724,46.90678290127705,168.49170834430114,2590.0,0
40.70185289163392,77.01869953251169,107.72672077714576,566.0,0
64.14992729818515,82.12340572216476,136.11041562343516,-2619.0,0
17.131915082018022,-22.97257183566849,163.91339491916858,-11102.0,1
0.2685901550728065,0.0025953128649658,392.219152854512,-3952.0,0
0.2685901550728065,0.0,343.25138928134123,-4139.0,1
22.39246650412687,18.886541146285328,522.6526497695852,994.0,0
0.8277836559407481,0.8566275924256086,522.6526497695852,2905.0,0
0.5868509636867348,0.6150867990508305,522.6526497695852,1407.0,0
70.47610338640396,-140.9577807326706,27.447413970135244,50778.0,0
0.4681958166540836,0.4783945478561042,522.6526497695852,38751.0,0
0.350330765122391,0.4993404936875824,282.6647050066118,50778.0,0
74.92454230578922,-82.04846859294781,27.447413970135244,15211.0,1
3.146073601056949,27.74945375091041,138.5219607255284,-861.0,0
0.2685901550728065,0.0,522.6526497695852,14459.0,1
25.12387808526552,125.2651206153129,69.05434564990101,22733.0,0
73.24702824967515,-163.4976904071329,27.447413970135244,3405.0,0
5.489144765755471,14.324489639880724,114.12431842966193,-454.0,1
2.628890455703124,5.588694136000734,110.2319200704043,2351.0,0
13.173787887339843,24.758671899862097,272.95745481927713,2335.0,0
3.283673887787877,5.138762633014277,438.3133784487247,-3203.0,0
3.4526780015087333,6.228735933001832,220.44712990936557,-2578.0,0
3.0170620058260504,19.008083897749614,123.00927215567673,-4036.0,0
18.49685395390015,34.63382866615357,373.8171572913631,2324.0,0
3.1581251367999745,5.648769574944072,259.1820528092118,-10746.0,0
37.75690293196698,63.83060635226179,522.6526497695852,-5571.0,0
16.346227793586095,30.355612682090836,229.557620131668,323.0,0
5.950218720421581,8.484561089934159,205.95250848062844,2988.0,0
29.54328628391105,157.08896982310094,97.77993770571472,-11102.0,0
9.008845543207077,-21.83377308707124,97.15631226227131,12588.0,0
8.660749768181216,32.897252691959345,143.25202728793926,9507.0,0
53.26108093392276,126.0322719185226,71.83149584228721,5894.0,1
28.874990485372848,303.1520380095024,63.258645578359385,30057.0,0
6.475880011284205,19.872178522571826,104.85498673127414,18069.0,0
7.834828235244634,20.98144306672799,118.06641838911293,50778.0,0
5.753786244429861,21.55557668536655,84.31460674157303,-931.0,0
13.507284154176524,24.742829674731613,122.97065569997996,-11102.0,0
12.963639763377982,35.9211982760651,69.02623068630975,34028.0,0
15.668271204801384,37.47623127233216,66.82713347921225,21821.0,0
1.8526451060184197,7.00192249317009,49.960940274128255,68.0,0
40.37565479119035,-125.88882873127594,27.447413970135244,5677.0,0
50.038800908228666,-266.4524028160392,31.39928835316751,-648.0,0
44.362186788154894,-255.48961424332344,46.020221667029965,1156.0,0
8.054396741451237,18.68475196220376,77.3304334631531,763.0,0
49.056331940642565,-188.76815611486865,42.293700307824,6522.0,0
5.6989860360676445,11.302148474532636,99.36700524771534,50778.0,0
5.534492019179661,11.008065113385571,98.0686102416722,50778.0,0
5.217402594311298,11.154108598855029,90.1246133025765,50778.0,0
5.290821856669218,10.98584673432322,94.04685925135404,50778.0,0
6.429658207900886,12.679150258512148,220.02438132390583,8773.0,0
3.6231474468397775,6.2640476888498,236.6190923008544,11959.0,0
40.37049501315548,80.1695069716577,104.2621167833594,2338.0,0
51.95965087237779,167.9196851291997,105.9740676458148,4906.0,1
11.269907051092298,-21.84530640348864,116.9539707582356,48109.0,0
11.337146557306282,-15.70576912295128,118.0701548051337,-11102.0,0
26.716326590072548,-278.67186176520414,100.85671342685372,33504.0,0
5.49022431282199,8.432447043790239,299.3502377179081,15982.0,0
2.81579734510536,3.955375253549696,302.6579264912109,9139.0,0
15.268128302200774,22.0292522859601,279.35248325387727,11902.0,0
25.3584091259442,38.56900021492351,192.23342815274543,4129.0,0
29.90338247155532,35.606277330499815,235.8845952612303,10609.0,0
3.7889082003476062,7.377099612379253,153.05888734856248,15449.0,0
1.6312965658057648,38.04457953394124,106.80814031329496,10726.0,0
6.384159514795949,102.84163473818646,136.880218432195,22055.0,0
25.919742655292467,79.23694529159147,131.78174351805333,5781.0,0
18.972066610390605,-278.67186176520414,88.00362721033129,783.0,0
5.286978812031882,187.7667140825036,160.76844903064415,7734.0,0
36.04060913705584,125.47061083365348,114.18876073283177,-7484.0,0
5.837646323248463,10.88936980833776,130.9399981378274,13011.0,0
4.330783574989535,8.416163767601468,134.21961823050125,3241.0,0
5.327429314267143,10.506834169243836,135.121225643314,-526.0,0
3.5802502893914125,6.442618379832374,183.95132046097476,4669.0,0
10.56422667852086,23.888237374583497,89.00070731011205,11379.0,0
2.9017218944923884,5.331775149832209,141.3285509671052,22036.0,0
11.119589768634397,15.892335209178556,217.1178521100645,-63.0,1
11.87800168341833,17.51734209565535,269.89102348050784,4140.0,0
11.620207905714096,18.12267657992565,264.678003902983,8796.0,0
45.62315416420555,91.84304399524376,223.88868365964785,254.0,0
8.772227405082972,10.974747117493102,325.8896186648368,9162.0,0
17.25872471138089,15.25612001961784,522.6526497695852,-4980.0,1
17.56573272749033,15.977401978265355,522.6526497695852,-4628.0,0
0.2685901550728065,0.0,291.0068949120304,8435.0,0
1.2606517680548623,1.707390346485079,303.7740935436043,1468.0,0
1.5592618178229547,1.7786450027205014,522.6526497695852,6891.0,0
1.667744617943269,2.124862658923246,378.3365442104564,2035.0,1
5.474360711589462,5.943673812526272,522.6526497695852,4565.0,0
3.553263382536013,3.877879781845001,522.6526497695852,7630.0,0
74.33855925569745,-63.10164150203131,51.74351397490565,27002.0,1
7.906706336992579,58.52423743829896,41.72085861787881,12850.0,0
9.88671472708548,76.23431925422949,48.18585024794407,21872.0,0
84.44967830882352,-278.67186176520414,27.447413970135244,27250.0,0
38.87909341458822,303.1520380095024,40.15693310757879,36770.0,0
19.79307385451598,303.1520380095024,36.92297130303447,22196.0,0
12.745216238094418,177.4154878925917,35.37281775167237,13082.0,0
1.5078166637058092,3.546988455310035,94.09063535079795,-1025.0,1
1.4457261927778136,3.3572782600019955,89.31895949078333,767.0,0
23.172586561689183,-91.57876127055218,27.447413970135244,8870.0,1
11.419772353663358,12.502847769626827,522.6526497695852,-6894.0,1
7.117573381255786,8.009069183160733,522.6526497695852,-1643.0,0
5.899922420480993,6.572181653199671,522.6526497695852,-11102.0,0
10.42626122431813,10.177981237041449,522.6526497695852,-7521.0,0
2.2546340304182517,3.183591292311564,497.41094207691583,9353.0,0
0.5362162162162163,0.6801788212062203,522.6526497695852,4082.0,1
0.546345139412208,0.6830601092896175,522.6526497695852,-6562.0,0
7.127963549308827,17.05154258267135,393.5394254640028,22437.0,0
1.5864578648239769,2.386077117028473,364.5678005591799,-7467.0,0
4.601838520323402,11.292103341090144,95.44769566018712,-9249.0,1
7.508714719442258,18.119223268040365,110.85037125289875,48955.0,0
15.018845536399803,45.86608403719592,222.45729010912095,-11102.0,0
22.698858235576974,58.24390243902439,145.72397857648488,26585.0,0
10.588869217150334,28.652960903163983,178.1947812996571,43687.0,0
41.57128726861664,303.1520380095024,421.9575836012191,-11102.0,0
84.44967830882352,-50.85238843311806,87.1042876357314,-11102.0,0
38.675216245804414,-76.15302617553003,124.27850271454425,38890.0,0
7.624510352546167,19.78580504628789,118.2241571327326,3541.0,0
34.58850707479064,64.64810017271158,96.08262108262107,4792.0,1
19.49021264610618,303.1520380095024,100.58823529411764,1015.0,0
68.91990114842274,138.02037845705968,104.82590103848504,1086.0,0
6.451882146732327,28.283937065495792,88.34563959289564,2794.0,0
27.164429530201343,-278.67186176520414,88.1416584402764,1195.0,0
24.61833280102204,57.64283577624888,168.35907034783966,2386.0,0
44.36856204957929,45.2130113811135,255.10487227617725,-2838.0,0
1.1321344800625488,1.2220646816555265,522.6526497695852,3511.0,1
49.61739012663371,-8.400114646030381,27.447413970135244,20423.0,0
26.033057851239672,63.09308816286324,148.19402269458206,1024.0,1
2.112017942807302,2.8814279643008924,397.5027027027027,5643.0,1
9.175463202184986,12.522036971742306,279.23306260923204,135.0,0
2.9564986561369744,4.135914218075476,280.4955192409067,11477.0,0
4.243342714873349,5.859783746076038,291.02142614216075,6427.0,0
70.27968068844477,75.50790754257908,169.7381930184805,-9130.0,1
6.698819225012473,16.917261654766904,131.97184494894418,1951.0,0
74.63115232097037,-102.21028671831324,29.17458953181018,50778.0,1
71.31348855486786,303.1520380095024,41.615730476762735,786.0,1
9.491763210101164,-49.87042902389865,97.8714150484816,23543.0,0
36.618054530135765,-278.67186176520414,70.71834231488033,50778.0,0
12.078134360923944,303.1520380095024,100.39944949817058,14705.0,0
42.05308173205999,-278.67186176520414,73.37287066246057,2166.0,0
13.323616930831358,-278.67186176520414,72.97410542193916,11705.0,0
37.094377191337095,-103.25314269649384,83.31804459862902,-883.0,0
5.758620689655173,11.387249008595166,147.21541674202936,11490.0,1
24.216050337820413,42.526549373910285,134.48652585579023,14120.0,0
6.418214258789234,-19.70222942220165,115.84009835650618,-317.0,0
84.44967830882352,135.68844675559575,113.95095691412511,-4101.0,0
84.44967830882352,127.6967232719445,86.97449908925319,6898.0,0
54.24354243542435,96.94244604316546,195.31935641150656,-11102.0,1
0.7535940639975267,1.063945875163684,432.23556760945365,792.0,0
1.0300044782803404,1.477294623932173,262.86654269775426,-601.0,0
2.710147863074742,3.605108584361696,325.83872866391994,118.0,0
0.913259312592368,1.2894596040663455,302.61931746631404,4916.0,0
2.041319259046289,3.923116391048664,115.97470329760584,1322.0,0
2.013713015010192,3.630693841184987,132.57696390658174,10.0,0
0.2685901550728065,0.0,152.56456241032998,-785.0,0
6.683031721565717,11.546174836440148,134.62273347631117,849.0,0
0.2685901550728065,0.0,115.57811963201894,-605.0,0
2.7701704265589595,5.217068645640074,125.52752657464698,-548.0,0
15.958549222797927,21.21536813102709,250.9044657998869,-97.0,0
50.907374383719706,83.99100034614054,98.98919484140816,854.0,1
0.2685901550728065,0.0,44.39837979509173,7779.0,0
0.2685901550728065,0.0,41.41543724609792,5885.0,0
0.2685901550728065,0.0,81.5817137928246,10929.0,1
56.59796614261142,-40.95554196873089,118.185912724816,-11102.0,0
5.861317247248891,13.230535894843277,232.95535855051725,-11102.0,0
0.2685901550728065,0.4041867202467174,185.74179690393305,6889.0,0
0.4587744626243182,0.8581115545020853,137.76283451665756,5449.0,0
1.0353621217273037,2.407590432891876,89.98945333098963,6621.0,0
0.9185634443484546,2.401585691896377,74.78478591121363,4356.0,0
0.3907681035535474,0.6879871002418705,151.4479812305214,7085.0,0
0.9649398996166172,2.408914370260773,78.9636927567962,10002.0,0
10.239404149671929,-227.50197005516156,60.82776953511375,2282.0,0
11.170212765957446,35.94759825327511,70.35982923358407,3882.0,0
74.13636680857003,302.3050654524758,306.26894911143245,17340.0,0
23.388503029407417,103.05378304466728,37.27326093337247,-1676.0,0
37.13482908094828,153.96323615501697,38.31661273597282,353.0,0
13.638640989509945,26.256141302709707,106.11359252867727,7135.0,0
21.42627862187032,-278.67186176520414,33.17576745449606,7408.0,0
84.44967830882352,303.1520380095024,152.92568203198496,1079.0,0
84.44967830882352,184.81123792800705,111.42265024990856,-2382.0,0
